age,arab,children_0_4,lwage_2011,marital,schooling,status,yeshiva
39,1,1,3.278277,1,12,1,0
44,1,0,3.087212,1,12,1,0
32,1,2,3.35914,1,18,2,0
48,1,0,,2,6,4,0
16,0,0,,4,10,4,0
46,0,0,,1,12,4,0
43,0,0,3.922489,1,14,1,0
48,0,0,3.02157,1,12,1,0
21,0,0,,4,12,4,0
27,0,0,,4,12,4,0
50,0,0,3.011769,4,12,1,0
77,0,0,,1,8,4,0
33,0,2,3.317842,1,12,1,0
45,0,0,3.505634,1,12,1,0
17,0,0,,4,12,4,0
30,0,2,4.615585,1,16,1,0
40,0,1,4.628354,1,18,1,0
16,0,1,,4,10,4,0
58,0,0,4.002212,1,16,1,0
43,0,1,3.241959,1,12,1,0
33,0,2,4.519711,1,15,1,0
29,0,2,3.594775,1,17,1,0
32,0,1,4.453087,1,16,1,0
37,0,1,4.25387,1,12,1,0
43,0,2,4.415958,1,20,1,0
17,0,0,,4,11,4,0
38,0,0,3.547583,4,12,1,0
75,0,0,,2,8,4,0
36,0,0,4.368528,1,16,1,0
21,0,0,,4,12,4,0
32,0,0,3.714717,1,14,1,0
90,0,0,,3,12,4,0
63,0,0,,1,15,4,0
27,0,0,,4,12,4,0
83,0,0,,1,0,4,0
60,0,0,4.842612,4,11,1,0
74,0,0,,1,8,4,0
63,0,0,,1,8,4,0
37,0,0,3.583006,1,12,1,0
42,0,0,3.585712,1,12,1,0
21,0,0,,4,12,4,0
80,0,0,,1,16,4,1
21,0,0,,4,12,4,0
29,0,0,3.681281,1,16,1,0
28,0,0,,4,14,4,0
59,0,0,3.775356,1,12,1,0
21,0,0,3.675446,4,12,1,0
86,0,0,,1,16,4,0
74,0,0,3.00321,1,16,1,0
80,0,0,,3,18,4,0
74,0,0,,1,16,4,0
21,0,0,,4,12,4,0
51,0,0,3.722935,1,15,1,0
34,0,1,4.462661,1,12,1,0
76,0,0,,1,12,4,0
37,0,0,3.563272,1,12,1,0
77,0,0,,1,6,4,0
33,0,1,3.427118,1,15,1,0
89,0,1,,3,7,4,0
45,0,0,4.264532,1,12,1,0
38,0,1,3.712088,1,15,1,0
66,0,0,,1,12,4,0
21,0,0,,4,13,4,0
90,0,0,,1,18,4,0
55,0,0,,1,10,4,0
21,0,0,,4,12,4,0
52,0,0,3.256694,1,15,1,0
59,0,0,3.844569,1,10,1,0
61,0,0,,1,17,4,0
61,0,0,4.419858,1,22,1,0
76,0,0,,3,16,4,0
16,0,0,,4,10,4,0
21,0,0,,4,12,4,0
46,0,0,4.505411,1,18,1,0
27,0,0,3.272165,4,12,1,0
62,0,0,3.097043,1,12,1,0
32,0,0,3.662225,1,12,1,0
86,0,0,,1,16,4,0
42,0,0,4.66995,1,15,1,0
35,0,2,4.970006,1,16,1,0
59,0,0,,1,8,4,0
58,0,0,,1,12,4,0
64,0,0,4.691835,1,16,1,0
74,0,0,,1,10,4,0
68,0,0,,1,14,4,0
49,0,0,3.503474,1,15,1,0
77,0,0,,1,12,4,0
33,0,1,4.121265,1,12,1,0
56,0,0,3.381764,1,11,1,0
15,0,0,,4,10,4,0
78,0,0,,1,14,4,0
27,0,0,3.75166,4,16,1,0
53,0,0,3.51743,1,16,1,0
88,0,0,,1,8,4,0
70,0,0,,1,8,4,0
72,0,0,,1,15,4,0
43,0,1,3.697185,1,16,1,0
21,0,1,3.162016,4,12,1,0
70,0,0,,1,17,4,0
37,0,1,4.678999,4,12,1,0
53,0,1,3.511932,1,10,1,0
70,0,1,,1,10,4,0
79,0,0,,3,15,4,0
54,0,0,3.249553,2,10,1,0
33,0,1,3.910431,1,12,1,0
69,0,0,3.249553,2,15,1,1
81,0,0,,3,10,4,0
41,0,1,3.753587,1,14,1,0
17,0,0,,4,11,4,0
46,0,0,4.132196,2,17,1,0
68,0,0,4.537661,1,16,1,0
40,0,2,4.648213,1,16,1,0
37,0,1,4.194766,1,12,1,0
64,0,1,,1,10,4,0
76,0,0,,2,0,4,0
38,0,0,3.498675,4,12,1,0
67,0,0,,1,0,4,0
21,0,0,,4,12,4,0
39,0,0,3.593929,1,12,1,0
53,0,0,,1,18,4,0
21,0,0,,4,12,4,0
15,0,0,,4,10,4,0
17,0,0,,4,12,4,0
56,0,0,,1,12,4,0
62,0,0,,1,12,4,0
64,0,0,4.152173,1,17,1,0
82,0,0,,1,16,4,0
54,0,0,,4,6,4,0
86,0,0,,1,10,4,0
59,0,1,,1,5,4,0
48,0,0,4.343442,1,14,1,0
21,0,0,,4,13,4,0
21,0,0,,4,12,4,0
72,0,0,,1,11,4,0
30,0,1,4.579806,1,17,1,0
42,0,0,3.141157,1,0,1,0
15,0,0,,4,10,4,0
65,0,0,,1,8,4,0
38,0,0,,4,10,4,0
68,0,0,,1,10,4,0
42,0,1,5.040881,1,16,1,0
61,0,0,,1,11,4,0
21,0,0,3.516364,4,15,1,0
25,0,0,3.28011,4,17,1,0
42,0,0,3.591527,4,12,1,0
61,0,0,3.149883,3,10,1,0
83,0,0,,4,10,4,0
61,0,0,3.498675,1,12,1,0
21,0,0,,4,12,4,0
38,0,0,,1,11,4,0
70,0,0,,1,10,4,0
60,0,0,3.95221,1,15,1,0
21,0,0,,4,12,4,0
84,0,0,,2,6,4,0
30,0,0,3.498675,4,12,1,0
79,0,0,,1,8,4,0
46,0,0,3.714842,1,16,1,0
21,0,0,,4,12,4,0
81,0,0,,3,10,4,0
62,0,0,,1,15,4,0
70,0,0,,1,12,4,0
28,0,0,,4,16,4,0
63,0,0,4.329206,3,18,1,0
34,0,0,,4,15,4,0
62,0,0,,1,12,4,0
17,0,0,,4,12,4,0
21,0,0,,4,12,4,0
41,0,1,4.232197,1,14,1,0
15,0,1,,4,10,4,0
65,0,0,,1,12,4,0
41,0,1,4.467738,1,12,1,0
47,0,1,4.858593,1,15,1,0
88,0,0,,1,8,4,0
34,0,2,5.253231,1,16,1,0
21,0,0,,4,12,4,0
40,0,0,4.7115,2,15,2,0
51,0,0,3.285145,1,12,1,0
21,0,0,,4,12,4,0
26,0,0,3.300776,4,12,1,0
70,0,0,,2,0,4,0
58,0,0,3.480385,1,14,1,0
21,0,0,,4,12,4,0
38,0,2,3.453277,1,12,1,0
42,0,0,4.389447,1,13,1,0
47,0,0,3.429948,4,12,1,0
21,0,0,3.132794,4,10,1,0
17,0,0,,4,12,4,0
21,0,2,3.23975,4,12,1,0
28,0,2,3.458767,1,12,1,0
50,0,0,3.417066,1,15,1,0
62,0,0,,1,14,4,0
16,0,0,,4,10,4,0
17,0,0,,4,11,4,0
45,0,0,3.757547,1,12,1,0
57,0,0,4.165803,1,14,1,0
21,0,0,3.051136,4,12,1,0
68,0,0,3.283487,1,12,1,0
39,0,0,3.858851,1,14,1,0
41,0,1,3.518648,1,10,1,0
44,0,1,3.640109,1,12,1,0
27,0,0,3.271021,4,12,1,0
34,0,1,3.366296,1,10,1,0
21,0,0,,4,12,4,0
50,0,0,4.400806,1,18,1,0
54,0,0,3.026061,1,10,1,0
26,0,0,3.328385,4,12,1,0
42,0,1,3.257089,1,10,1,0
52,0,0,3.529239,1,18,1,0
21,0,0,3.586281,4,12,1,0
17,0,0,,4,12,4,0
69,0,0,,2,12,4,0
25,0,0,3.613211,4,15,1,0
44,0,0,3.439543,1,15,1,0
71,0,0,,1,8,4,0
59,0,0,4.398884,1,18,1,0
53,0,0,3.934403,1,16,1,0
64,0,0,,1,10,4,0
86,0,0,,1,12,4,0
37,0,2,3.415381,1,12,1,0
61,0,0,4.507224,1,16,1,0
26,0,2,3.346617,1,12,1,0
31,0,0,3.611688,4,16,1,0
21,0,0,3.144341,4,12,1,0
64,0,0,,1,12,4,0
34,0,0,,4,12,4,0
65,0,0,,1,12,4,0
63,0,0,,1,11,4,0
28,0,0,,4,14,4,0
85,0,0,,3,7,4,0
17,0,0,,4,12,4,0
21,0,0,,4,12,4,0
57,0,0,3.455062,1,12,1,0
48,0,0,,1,12,4,0
60,0,0,3.805036,1,12,1,0
27,0,1,,1,16,4,1
60,0,0,,2,12,4,0
58,0,0,,1,0,4,0
59,0,0,3.63564,1,15,1,0
60,0,0,4.049137,1,14,1,0
39,0,1,3.858851,1,14,1,0
38,1,0,2.91828,1,10,1,0
61,1,0,,1,8,4,0
31,1,0,4.406159,4,16,1,0
15,1,0,,4,9,4,0
21,1,0,,4,12,4,0
45,1,0,4.495295,1,22,1,0
21,1,0,,4,12,4,0
47,1,0,,1,12,4,0
39,1,0,3.367402,1,9,1,0
45,1,0,2.080812,1,8,1,0
16,1,0,,4,11,4,0
17,1,1,2.956531,4,8,1,0
43,1,1,2.494055,1,10,1,0
21,1,1,2.828311,4,10,1,0
37,1,1,4.273868,1,16,1,0
38,1,0,3.1874,1,11,1,0
43,1,1,3.668023,1,16,1,0
49,1,1,3.202773,1,12,1,0
21,1,1,2.979776,4,15,1,0
35,1,1,4.618742,1,19,1,0
21,1,0,4.302689,4,12,1,0
58,1,0,4.863609,1,16,1,0
25,1,0,,4,16,4,0
21,1,0,2.822892,4,11,1,0
47,1,0,3.074397,1,12,1,0
33,1,2,3.288023,1,16,1,0
37,1,2,3.260302,1,12,1,0
21,1,0,,4,13,4,0
21,1,0,3.079278,4,12,1,0
35,1,1,4.761216,1,12,1,0
38,1,0,2.979043,4,11,1,0
67,1,0,,1,5,4,0
40,1,0,3.100862,1,10,1,0
21,1,1,,4,8,4,0
15,1,1,,4,10,4,0
49,1,1,,1,1,4,0
35,1,1,3.517395,1,12,1,0
52,1,0,3.780469,1,10,1,0
16,1,0,,4,11,4,0
16,1,0,,4,11,4,0
21,1,0,3.018282,4,12,1,0
54,1,0,,1,8,4,0
29,1,0,,4,14,4,0
15,1,0,,4,10,4,0
35,1,0,3.087212,1,11,1,0
43,1,0,,1,12,4,0
15,1,0,,4,10,4,0
21,1,0,,4,12,4,0
41,1,0,,1,12,4,0
30,1,2,3.202382,1,10,1,0
52,1,0,3.119178,1,13,1,0
25,1,0,3.709338,1,13,1,0
28,1,0,3.965443,1,17,1,0
21,1,0,3.072649,4,12,1,0
51,1,0,2.814158,1,10,1,0
29,1,0,,4,12,4,0
51,0,0,,1,6,4,0
41,0,0,3.67599,1,14,1,0
29,0,0,3.545734,1,14,1,0
52,0,0,3.604622,1,18,1,0
65,0,0,,1,12,4,0
16,0,0,,4,10,4,0
61,0,0,3.497122,1,9,1,0
26,0,0,3.133333,4,14,1,0
67,0,0,,1,8,4,0
21,0,0,,4,7,4,0
72,0,0,,1,10,4,0
50,1,0,,1,10,4,0
56,0,0,,2,17,4,0
21,0,0,3.355722,4,12,1,0
47,0,0,3.214457,1,13,1,0
55,0,0,,1,10,4,0
72,0,0,,1,0,4,0
77,0,0,,1,16,4,0
36,0,0,1.97528,4,12,2,0
65,0,0,,1,14,4,0
36,0,1,,1,10,4,0
47,0,0,4.173854,1,18,1,0
51,0,0,4.525119,1,14,1,0
21,0,0,3.114013,4,12,1,0
54,0,0,3.130287,2,8,1,0
44,1,0,3.606215,1,15,1,0
41,1,1,3.358738,1,12,1,0
74,1,1,,1,4,4,0
38,1,0,,1,9,4,0
56,1,0,,2,12,4,0
26,0,3,3.57712,1,15,1,0
79,0,0,,1,0,4,0
26,0,1,3.243061,1,16,1,0
53,0,0,2.98245,1,12,1,0
61,0,0,3.828854,1,12,1,0
83,0,0,,1,10,4,0
39,0,0,4.457755,1,15,1,0
28,1,2,2.953273,1,9,1,0
65,1,2,,1,6,4,0
57,1,0,,1,12,4,0
21,1,0,3.246562,4,13,1,0
15,1,0,,4,11,4,0
15,1,0,,4,10,4,0
21,1,0,2.72867,4,10,1,0
21,1,0,3.27685,4,10,1,0
49,1,0,3.1833,1,7,1,0
37,1,0,3.508404,1,10,1,0
58,0,0,,1,6,4,0
64,0,0,,2,15,4,0
70,1,0,,1,5,4,0
74,0,0,,1,18,4,0
70,1,0,,1,8,4,0
21,1,0,,4,12,4,0
36,1,0,,4,3,4,0
28,1,1,3.258215,1,12,1,0
26,0,0,2.836807,4,14,1,0
59,0,0,,1,11,4,0
49,0,0,3.310695,1,10,1,0
50,0,0,3.146052,1,10,1,0
21,0,0,,4,12,4,0
40,0,1,3.540613,1,13,1,0
81,0,0,,3,15,4,0
47,0,0,,1,10,4,0
58,0,0,3.772646,1,14,1,0
27,0,0,2.930424,4,16,1,0
74,0,0,,1,12,4,0
34,0,0,3.871891,1,18,1,0
35,0,0,4.303899,2,16,1,0
64,0,0,,1,13,4,0
45,0,0,2.519086,5,12,1,0
39,0,1,3.43909,1,12,1,0
68,0,0,,1,0,4,0
43,0,0,3.922489,1,14,1,0
15,0,0,,4,9,4,0
42,0,0,3.589545,1,12,1,0
34,0,1,3.605692,1,12,1,0
42,0,2,3.418244,1,12,1,0
44,0,0,3.803733,2,8,1,0
21,0,0,3.058935,4,12,1,0
64,0,0,3.80635,1,14,1,0
21,0,0,3.032447,4,12,1,0
21,0,0,3.147648,4,12,1,0
54,0,0,,1,12,4,0
49,0,0,4.503708,1,16,1,0
21,0,0,,4,12,4,0
61,0,0,4.321126,1,14,1,0
21,0,0,,4,12,4,0
35,0,1,3.864632,1,15,1,0
35,0,0,3.144258,1,12,1,0
76,0,0,,3,14,4,0
73,0,0,,1,15,4,0
28,0,0,3.374477,4,12,1,0
58,0,0,3.676827,1,8,1,0
21,0,0,,4,12,4,0
27,0,0,3.109573,4,12,1,0
16,0,0,,4,11,4,0
29,0,0,3.723891,4,16,1,0
58,0,0,3.439213,1,16,1,0
60,0,0,3.516864,1,12,1,0
25,0,0,,4,12,4,0
21,0,0,,4,12,4,0
53,0,0,3.639656,3,14,1,0
47,0,0,4.875735,1,18,1,0
21,0,0,,4,12,4,0
73,0,0,,1,5,4,0
44,0,0,,4,8,4,0
32,0,2,4.006903,1,10,1,0
72,0,0,,1,10,4,0
55,0,0,3.62511,1,15,1,0
26,0,0,3.228326,4,13,1,0
21,0,0,,4,14,4,1
37,0,3,3.931237,1,15,1,0
36,0,0,2.842602,4,17,1,0
25,0,0,,4,12,4,0
21,0,0,4.490581,4,16,1,0
56,0,0,4.666021,1,18,1,0
21,0,0,,4,12,4,0
30,0,1,4.247175,1,15,1,0
39,0,0,3.427642,1,17,1,0
53,0,0,4.486438,1,15,1,0
21,0,0,3.72062,4,12,1,0
21,0,1,,4,12,4,0
54,0,1,,1,12,4,0
30,0,1,3.469865,1,12,1,0
62,0,0,3.420764,1,12,1,0
27,0,0,3.536363,4,12,1,0
60,0,0,4.251972,1,13,1,0
39,0,0,3.981266,5,14,1,0
30,0,0,3.568908,4,14,1,0
73,0,0,,5,12,4,0
42,0,0,4.056626,1,17,1,0
26,0,0,,4,12,4,0
27,0,2,3.636329,1,16,1,0
45,0,0,3.233498,1,18,1,0
38,0,0,3.231067,4,10,1,0
81,0,0,,1,8,4,0
25,0,0,,4,13,4,0
34,0,1,4.421955,1,13,1,0
41,0,0,4.390249,1,17,1,0
21,0,0,,4,12,4,0
55,0,0,4.260139,1,16,1,0
53,0,0,4.930664,1,15,1,0
21,0,0,,4,12,4,0
74,0,0,,1,12,4,0
66,0,0,3.775549,1,14,1,0
59,0,0,3.074362,1,12,1,0
51,0,0,3.416882,1,0,1,0
51,0,0,4.588817,1,16,1,0
37,0,1,4.64239,1,15,1,0
21,0,1,,4,12,4,0
53,0,1,4.527174,1,20,1,0
44,0,0,3.676535,2,12,1,0
21,0,0,,4,12,4,0
26,0,0,3.624803,4,16,1,0
59,0,0,4.382893,1,17,1,0
62,0,0,,1,10,4,0
43,0,0,3.628428,1,12,1,0
15,0,0,,4,10,4,0
78,0,0,,3,6,4,0
31,0,1,3.728298,1,12,1,0
56,0,0,,1,9,4,0
21,0,0,,4,12,4,0
15,0,0,,4,10,4,0
54,0,0,,1,12,4,0
16,0,0,,4,11,4,0
21,0,0,,4,0,4,0
53,0,0,,1,8,4,0
21,0,0,3.185532,4,12,1,0
27,0,0,3.556865,4,16,1,0
60,0,0,3.178274,1,10,1,0
79,0,0,,2,8,4,0
40,0,1,4.387975,1,13,1,0
73,0,0,,1,8,4,0
28,0,0,3.62158,4,12,1,0
17,0,0,,4,11,4,0
43,0,0,3.002573,1,15,1,0
81,0,0,,1,12,4,0
56,0,0,3.183358,1,10,1,0
16,0,0,,4,10,4,0
48,0,0,,1,20,4,1
15,0,0,,4,10,4,0
33,0,0,3.987282,1,12,1,0
64,0,0,,1,8,4,0
21,0,0,3.279147,4,13,1,0
64,0,0,,2,10,4,0
56,0,0,3.678349,1,12,1,0
78,0,0,,5,8,4,0
26,0,0,3.888461,4,14,1,0
53,0,0,4.824557,2,10,1,0
36,0,0,,1,12,4,0
66,0,0,4.17929,1,12,1,0
21,0,2,2.440438,4,10,1,0
35,0,2,3.64431,1,13,1,0
40,0,0,3.554866,2,15,1,0
29,0,0,3.806021,4,12,1,0
68,0,0,,1,10,4,0
65,0,0,,1,17,4,0
30,0,0,4.137453,1,17,1,0
57,0,0,4.380698,2,16,1,0
49,0,0,3.109143,1,12,1,0
21,0,0,3.739126,4,12,1,0
63,0,0,2.987254,1,16,1,0
21,0,0,4.514128,4,12,1,0
56,0,0,3.507885,1,11,1,0
43,0,0,3.216934,1,10,1,0
43,0,0,3.555385,1,14,1,0
34,0,1,3.800456,1,11,1,0
34,0,0,4.265441,1,16,1,0
56,0,0,4.301756,1,19,1,0
21,0,0,,4,12,4,0
56,0,0,3.324698,1,13,1,0
39,0,0,3.610187,1,15,1,0
63,0,0,,1,8,4,0
33,0,0,2.668247,2,12,1,0
32,0,0,2.668247,4,10,1,0
80,0,0,,1,11,4,0
40,0,0,5.32488,1,20,1,0
53,0,0,3.880406,1,10,1,0
70,0,0,,1,10,4,0
88,0,0,,1,5,4,0
29,0,0,3.404783,4,15,1,0
55,0,0,3.5044,1,12,1,0
21,0,0,,4,12,4,0
44,0,0,3.744087,2,11,1,0
64,0,0,3.382985,3,9,1,0
72,0,0,,1,18,4,0
46,0,0,,4,13,4,1
34,0,2,3.014543,1,15,1,0
66,0,0,4.43916,1,15,1,0
54,0,0,3.518488,1,12,1,0
21,0,0,,4,15,4,0
64,0,0,3.756364,1,16,1,0
79,0,0,,1,5,4,0
44,0,0,4.276741,2,20,1,0
30,0,0,3.415263,4,16,1,0
64,0,1,3.404783,1,8,1,0
31,0,1,3.117152,1,14,1,0
55,0,0,3.519104,1,12,1,0
28,0,0,,4,12,4,0
26,0,0,,4,16,4,0
42,0,1,,1,16,4,1
55,0,0,4.190091,1,12,1,0
72,0,0,,1,12,4,0
75,0,0,,3,14,4,0
38,0,0,3.844514,1,12,1,0
21,0,0,,4,13,4,1
46,0,0,4.231302,1,12,1,0
46,0,0,3.646554,1,12,1,0
81,0,0,,2,11,4,0
37,0,2,4.559815,1,15,1,0
41,0,1,4.826866,1,14,1,0
26,0,0,3.105769,1,12,1,0
57,0,0,,1,11,4,0
48,0,0,4.033648,1,12,1,0
21,0,0,,4,12,4,0
73,0,0,,1,15,4,0
54,0,0,,1,8,4,0
21,0,0,3.661566,4,9,1,0
37,0,1,4.16815,1,12,1,0
59,0,0,3.643898,1,16,1,0
21,0,0,,4,12,4,0
53,0,0,4.772659,1,12,1,0
54,0,1,2.818295,1,12,1,0
87,0,0,,1,12,4,0
55,0,0,4.200482,1,17,1,0
37,0,0,3.328569,1,12,1,0
48,0,0,3.878148,2,12,1,0
31,0,1,3.855489,1,16,1,0
32,0,2,3.952541,1,15,1,0
27,0,1,3.501743,1,12,1,0
21,0,1,2.619914,4,12,1,0
44,0,0,3.676447,1,14,1,0
81,0,0,,1,0,4,0
93,0,0,,3,9,4,0
21,0,0,,4,14,4,0
60,0,0,3.875633,1,18,2,0
35,0,0,3.662159,1,13,1,0
26,0,0,3.363812,1,14,1,0
61,0,1,3.297674,1,15,1,0
29,0,1,3.211923,1,16,1,0
55,0,0,3.491628,1,13,1,0
15,0,0,,4,10,4,0
21,0,0,,4,13,4,0
80,0,0,5.356085,1,16,1,0
36,0,2,4.896426,1,15,1,0
52,0,0,,2,15,4,0
58,0,0,4.210708,1,17,1,0
41,0,0,3.348619,1,15,1,0
56,0,0,3.203784,1,14,1,0
17,0,0,3.945091,4,12,1,0
53,0,0,4.214232,1,16,1,0
85,0,0,,5,0,4,0
60,0,0,3.352022,1,15,1,0
21,0,0,,4,13,4,1
39,0,0,4.113492,2,12,1,0
35,0,0,2.793585,5,12,1,0
48,0,0,,1,12,4,0
48,0,0,,1,12,4,0
57,0,0,3.939709,1,10,1,0
71,0,0,,1,11,4,0
17,0,0,,3,11,4,0
51,0,0,3.703779,1,11,1,0
62,0,0,4.434011,1,10,1,0
46,0,0,4.760811,1,15,1,0
21,0,0,,4,10,4,0
21,0,0,,4,12,4,0
52,0,0,,1,13,4,0
21,0,0,,4,12,4,0
68,0,0,,3,19,4,0
21,0,0,3.722563,4,12,1,0
56,0,0,3.478295,1,20,1,0
29,0,0,3.544651,4,17,1,0
71,0,0,,1,18,4,0
15,0,0,2.717806,4,10,1,0
48,0,0,4.147707,1,14,1,0
58,0,0,5.212048,1,12,1,0
17,0,0,,4,12,4,0
16,0,1,,4,10,4,0
38,0,1,,1,17,4,0
36,0,1,4.492283,1,15,1,0
41,0,0,4.157465,1,17,1,0
36,0,1,4.174849,1,15,1,0
55,0,0,4.794725,1,18,1,0
69,0,0,,1,9,4,0
30,0,2,4.410361,1,15,1,0
64,0,2,3.012094,1,14,1,0
54,0,0,3.782246,1,10,1,0
54,0,1,3.369523,2,12,1,0
21,0,1,3.146152,4,12,1,0
21,0,1,,4,12,4,0
85,0,0,,2,5,4,0
31,0,0,4.029504,1,17,1,0
31,0,0,3.566014,4,12,1,0
29,0,0,3.650028,4,14,1,0
59,0,0,4.037493,1,10,1,0
45,0,0,4.226573,1,16,1,0
16,0,0,,4,11,4,0
31,0,2,4.436082,1,15,1,0
44,0,1,3.714842,1,16,1,0
21,0,0,,4,12,4,0
21,0,0,3.418789,4,12,1,0
41,0,1,4.58981,1,17,1,0
51,0,0,3.725967,2,18,1,0
29,0,0,3.549226,4,12,1,0
21,0,0,,4,12,4,0
58,0,0,3.448557,1,11,1,0
40,0,2,3.554193,1,14,1,0
76,0,0,,1,14,4,0
37,0,0,,2,11,4,0
75,0,0,,1,6,4,0
29,0,0,3.129552,4,18,1,0
56,0,0,5.348976,1,17,1,0
26,0,0,3.233498,4,13,1,0
59,0,0,,1,0,4,0
92,0,0,,3,12,4,0
41,0,0,2.873899,4,15,1,0
53,0,0,3.351079,1,14,1,0
38,0,0,3.469523,4,14,1,0
31,0,0,3.490682,4,15,1,0
79,0,0,,1,14,4,0
21,0,0,,4,12,4,0
48,0,0,3.725412,1,15,1,0
33,0,0,4.032911,4,16,1,0
21,0,0,3.1194,4,12,1,0
58,0,0,,1,11,4,0
37,0,1,4.323849,1,12,1,0
45,0,0,,2,10,4,0
30,0,0,4.187166,1,12,1,0
47,0,0,3.353584,1,14,1,0
21,0,0,3.14793,4,12,1,0
79,0,0,,3,8,4,0
73,0,0,,1,16,4,0
33,0,0,3.95221,1,15,1,0
56,0,0,4.167236,1,12,1,0
21,0,0,4.084301,4,12,1,0
21,0,1,,1,15,4,1
60,0,0,,1,15,4,0
42,0,0,3.818165,1,12,1,0
46,0,0,4.809534,1,19,1,0
21,0,0,,4,12,4,0
21,0,0,3.345351,1,14,1,0
50,0,0,,1,12,4,0
16,0,0,2.550639,4,11,1,0
50,0,0,3.158969,1,12,1,0
52,0,0,4.087537,1,24,2,0
55,0,0,4.998917,1,15,1,0
92,0,0,,2,20,4,0
60,0,0,5.468251,1,18,2,0
81,0,0,3.111717,1,7,1,0
31,0,0,3.782392,4,15,1,0
27,0,0,2.917207,4,15,1,0
59,0,0,,1,14,4,0
58,0,0,3.200227,2,17,1,0
59,0,0,3.6007,1,8,1,0
33,0,1,4.041084,1,14,1,0
21,0,0,2.784117,4,14,1,1
21,0,0,,4,12,4,0
56,0,0,4.606145,1,15,1,0
17,0,0,,4,12,4,0
21,0,0,,4,12,4,0
89,0,0,,5,12,4,1
60,0,0,5.145545,1,16,1,0
26,0,0,4.299247,4,18,1,0
55,0,0,5.23273,1,15,1,0
39,0,1,4.029221,1,10,1,0
64,0,0,4.82702,1,18,1,0
34,0,2,4.206999,1,19,1,0
39,0,1,4.370179,1,16,1,0
35,0,2,4.723335,1,14,1,0
46,0,0,3.723493,1,11,1,0
21,0,0,,4,14,4,0
40,0,0,4.825372,1,16,1,0
35,0,1,4.130547,1,16,1,0
49,0,0,3.588721,2,20,1,0
32,0,1,3.830046,1,16,1,0
30,0,2,4.57926,1,13,1,0
21,0,0,,4,16,4,1
57,0,0,4.252635,1,16,1,1
31,0,3,3.290414,1,16,2,0
65,0,0,4.641567,1,12,1,0
63,0,0,,1,14,4,0
36,0,1,3.297034,1,10,1,0
43,0,0,3.069844,2,10,1,0
60,0,0,3.902688,1,15,1,0
44,0,0,3.529239,1,12,1,0
15,0,0,,4,10,4,0
37,0,1,4.815998,1,14,1,0
33,0,2,4.702871,1,18,1,0
21,0,0,,4,13,4,1
45,0,0,3.346617,1,11,1,1
34,0,1,4.200135,1,15,1,0
72,0,0,,1,8,4,0
69,0,0,7.292531,1,20,1,0
54,0,0,3.602393,1,12,1,0
17,0,0,,4,12,4,0
58,0,0,,2,17,4,0
36,0,1,3.482483,1,12,1,0
39,0,2,3.93756,1,11,1,0
40,0,0,3.840916,1,10,1,0
41,0,0,,4,12,4,0
74,0,0,,1,9,4,0
75,0,0,,1,15,4,0
81,0,0,4.436676,1,16,1,0
40,0,2,4.701902,1,15,1,0
78,0,0,,1,10,4,0
45,0,0,4.044074,1,16,1,0
84,0,0,,3,12,4,0
57,0,0,3.96592,1,17,1,0
17,0,0,,4,11,4,0
17,0,0,,4,12,4,0
21,0,0,,4,12,4,0
15,0,0,,4,10,4,0
21,0,0,,4,12,4,0
28,0,0,3.272065,4,15,1,0
77,0,0,,1,15,4,0
42,0,0,4.10361,1,20,1,0
83,0,0,,1,14,4,0
21,0,0,3.169176,4,12,1,0
64,0,0,5.040564,1,16,1,0
50,0,0,3.368927,1,12,1,0
25,0,0,4.288936,4,17,1,0
60,0,1,4.044699,1,13,1,0
21,0,1,,4,14,4,1
34,0,1,3.934403,1,12,1,0
36,0,2,3.755914,1,12,1,0
21,0,0,,4,12,4,0
28,0,0,3.456419,4,9,1,0
62,0,0,3.127328,1,8,1,0
60,0,0,,1,11,4,0
39,0,2,4.632012,1,16,1,0
64,0,0,5.214785,1,16,1,0
15,0,0,,4,11,4,0
43,0,0,,1,12,4,0
72,0,0,,1,10,4,0
35,0,0,2.898327,4,,1,0
61,0,0,4.197046,1,20,1,0
21,0,0,,4,17,4,0
43,0,1,4.78016,1,22,1,0
42,0,0,5.690609,1,22,1,0
35,0,1,3.083738,1,12,1,0
21,0,0,,4,2,4,0
55,0,0,,1,0,4,0
46,0,0,3.581978,1,12,2,0
21,0,0,,4,10,4,0
27,0,0,3.48051,4,13,1,0
38,0,1,4.946161,1,17,1,0
67,0,0,4.641623,1,16,1,1
21,0,1,,1,15,4,1
25,0,2,,1,16,4,0
43,0,0,3.411759,2,13,1,0
58,0,0,3.816197,1,15,1,0
75,0,0,,1,12,4,0
25,0,0,3.13938,4,12,1,0
52,0,0,3.401659,1,12,1,0
21,0,0,,4,12,4,0
51,0,0,2.917958,1,13,1,0
21,0,0,,4,12,4,0
43,0,1,2.967033,1,15,2,0
70,0,0,2.813411,1,10,1,0
71,0,0,,1,15,4,0
35,0,2,,1,12,4,0
28,0,3,2.737133,1,15,1,1
29,0,0,2.973379,1,17,1,0
41,0,0,3.773,1,12,1,0
37,0,1,3.063884,1,14,2,0
21,0,0,,4,12,4,0
52,0,0,,1,14,4,0
75,0,0,,1,0,4,0
57,0,0,3.507597,1,10,1,0
62,0,0,,1,16,4,1
21,0,2,2.104041,1,12,1,0
